Year,Month,Scheme_Name,No_of_Schemes,No_of_Folios,Funds_Mobilized,Redemption,Net_Inflow,AUM,AAUM
2023,December,Liquid Fund,36.0,1785882.0,326186.74034957,365862.00980926,-39675.26945969,378569.77369536,433886.01874909
2023,December,Ultra Short Duration Fund,24.0,640611.0,15317.63097572,21347.37652916,-6029.74555343998,88398.81328939,91432.78168705
2023,December,Low Duration Fund,20.0,897877.0,11817.07294819,21249.0685876,-9431.99563941,96503.88826157,103224.33449687
2023,December,Money Market Fund,23.0,439156.0,30353.25749455,38736.82006855,-8383.56257399998,143663.34489506,148297.45406226
2023,December,Short Duration Fund,23.0,472416.0,12038.94725099,11443.74783107,595.199419919998,101310.53010711,99048.95571203
2023,December,Medium Duration Fund,15.0,238510.0,153.88093524,590.34997333,-436.46903809,26377.98495795,26461.75335444
2023,December,Medium to Long Duration Fund,12.0,102463.0,71.5679279300002,101.7372072,-30.1692792699998,10337.84890577,10302.85946288
2023,December,Long Duration Fund,7.0,47045.0,336.8713018,64.57736025,272.29394155,10276.3945579,10070.0574253
2023,December,Dynamic Bond Fund,22.0,221633.0,435.55980032,571.90286004,-136.343059719999,30861.32886765,30789.21523249
2023,December,Corporate Bond Fund,21.0,584740.0,6222.16650716,6033.70726148,188.459245679998,140425.99304265,139251.87952938
2023,December,Credit Risk Fund,14.0,217942.0,60.5072846,428.00932907,-367.50204447,23601.81251269,23677.03684258
2023,December,Banking and PSU Fund,23.0,266424.0,2059.80730844,2720.65023495,-660.84292651,80160.49689136,79810.8736386
2023,December,Gilt Fund,21.0,179247.0,723.60650258,1205.5392315,-481.93272892,26088.46670788,26293.87821177
2023,December,Gilt Fund with 10 year constant duration,5.0,39170.0,95.7102926,42.0977158200001,53.6125767799999,4458.20602041,4406.09262693
2023,December,Floater Fund,13.0,222744.0,1239.1249255,7410.18535818,-6171.06043268,54919.40099955,59190.08617049
2023,December,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),314.0,7196021.0,931263.8923364598,1006823.82401636,-75559.9316799001,1290984.9673625398,1392240.3674287098
2023,December,Multi Cap Fund,23.0,5295021.0,3463.89932094,1612.03229383,1851.86702711,111322.19144038,108011.17501373
2023,December,Large Cap Fund,30.0,13201818.0,4488.62871741,4769.57015074,-280.941433330001,296009.1649498,289338.66696561
2023,December,Large & Mid Cap Fund,27.0,8678915.0,4942.26547323,2603.40175268,2338.86372055,187756.64158759,182151.96382255
2023,December,Mid Cap Fund,29.0,12857604.0,5259.02076306,3865.96607432,1393.05468874,281353.28884213,274526.66754294
2023,December,Small Cap Fund,27.0,16919143.0,8126.33534377,4268.83300125,3857.50234252,233979.12697238,227616.23748559
2023,December,Dividend Yield Fund,9.0,815925.0,531.901365799999,252.76812237,279.13324343,21930.5761822,21157.9164909
2023,December,Value Fund/Contra Fund,23.0,5642727.0,2651.92069239,1382.77991021,1269.14078218,135522.78135766,131405.1248317
2023,December,Focused Fund,27.0,5096592.0,1847.80876348,2338.76638138,-490.957617899998,124651.73083547,122382.45636067
2023,December,Sectoral/Thematic Funds,149.0,15415537.0,11593.95681956,5588.46965947,6005.48716009,258760.80606469,249007.3755067
2023,December,ELSS,42.0,15563623.0,1944.42747509,2257.92980665,-313.502331559999,200379.05560581,195624.62836322
2023,December,Flexi Cap Fund,38.0,13505690.0,5820.79778915,4733.35228664,1087.44550251,327758.7441477,319826.97247799
2023,December,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),424.0,112992595.0,50670.96252387999,33673.86943954,16997.093084340002,2179424.10798581,2121049.1848616004
2023,December,Conservative Hybrid Fund,19.0,532127.0,384.80437818,487.86890956,-103.06453138,26171.26357721,26032.08543699
2023,December,Balanced Hybrid Fund/Aggressive Hybrid Fund,32.0,5353979.0,2523.34643287,2926.1019716,-402.755538730002,188522.35058786,185592.88380744
2023,December,Dynamic Asset Allocation/Balanced Advantage Fund,31.0,4452194.0,5445.39513221,4076.07446357,1369.32066863999,233999.67893691,229853.04541857
2023,December,Multi Asset Allocation Fund,16.0,1581885.0,3264.1205603,843.6810715,2420.4394888,52869.1208215,53531.3428607
2023,December,Arbitrage Fund,27.0,467679.0,25329.14396176,14683.98093549,10645.16302627,134220.6366287,148971.54510362
2023,December,Equity Savings Fund,22.0,387874.0,2166.57111008,1086.37630817,1080.19480191,25642.90273389,25452.16634923
2023,December,Sub Total - III (i+ii+iii+iv+v+vi),147.0,12775738.0,39113.3815754,24104.08365989,15009.297915509987,661425.95328607,669433.06897655
2023,December,Retirement Fund,27.0,2838369.0,293.51298716,174.81739501,118.69559215,24038.99860218,23510.11189597
2023,December,Childrens Fund,11.0,2963599.0,180.02923478,78.74980031,101.27943447,18388.44377294,18002.27902118
2023,December,Sub Total - IV (i+ii),38.0,5801968.0,473.54222194,253.56719532,219.97502662,42427.44237512,41512.39091715
2023,December,Index Funds,196.0,6283447.0,5867.73317893,5164.53769173,703.195487200002,199659.22894497,197035.7758088
2023,December,GOLD ETF,15.0,4911226.0,440.9789725,352.6678334,88.3111391000001,27326.4167458,26893.218051
2023,December,Other ETFs,175.0,12823860.0,11759.0898748,11558.79624326,200.29363154,623022.34520799,608925.48570334
2023,December,Fund of funds investing overseas,54.0,1517039.0,404.5242433,823.49264106,-418.96839776,24064.03192165,23705.24036614
2023,December,Sub Total - V (i+ii+iii+iv),440.0,25535572.0,18472.32626953,17899.49440945,572.8318600800021,874072.0228204101,856559.7199292801
2023,December,Total A-Open ended Schemes,1363.0,164301894.0,1039994.1049272098,1082754.83872056,-42760.7337933501,5048334.49382995,5080794.73211329
2023,December,Fixed Term Plan,91.0,83178.0,2060.0024909,0.0,2060.0024909,17855.79812688,16723.93814258
2023,December,Capital Protection Oriented Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,December,Infrastructure Debt Fund,5.0,41.0,0.0,0.0,0.0,1600.708492,1595.437957
2023,December,Other Debt Scheme,1.0,217578.0,20.87,63.18,-42.3099999999999,5382.87,5339.62
2023,December,Sub Total (i+ii+iii+iv),97.0,300797.0,2080.8724909,63.18,2017.6924909,24839.37661888,23658.99609958
2023,December,ELSS,19.0,283222.0,0.0,31.52428484,-31.52428484,4096.17666321,4017.334133
2023,December,Other Equity Schemes,1.0,1738.0,0.0,0.0,0.0,130.4,126.91
2023,December,Sub Total (i+ii),20.0,284960.0,0.0,31.52428484,-31.52428484,4226.576663209999,4144.244133
2023,December,Total B -Close ended Schemes,117.0,585757.0,2080.8724909,94.70428484,1986.16820606,29065.95328209,27803.24023258
2023,December,Total C Interval Schemes,12.0,2621.0,100.3101,10.6942,89.6159,499.9137,473.7973
2023,December,Grand Total,1492.0,164890272.0,1042175.2875181098,1082860.2372054,-40684.94968729011,5077900.36081204,5109071.76964587
2024,December,Overnight Fund,34.0,615458.0,542250.763667339,564598.34673397,-22347.5830666302,74181.93339007,100856.78610739
2024,December,Liquid Fund,37.0,1850191.0,421700.65737433,488232.77712916,-66532.1197548299,464671.5295514,545976.51601715
2024,December,Ultra Short Duration Fund,25.0,644835.0,32230.98556355,34641.08147179,-2410.09590824001,109717.39436038,111611.40639838
2024,December,Low Duration Fund,20.0,820804.0,18741.15756396,23051.99570205,-4310.83813809,114259.77443501,118039.42860501
2024,December,Money Market Fund,23.0,429600.0,60743.54251821,86586.5048905,-25842.96237229,230310.97414304,244494.82120861
2024,December,Short Duration Fund,23.0,442755.0,12298.69392525,14879.42699906,-2580.73307381,113266.77066166,114428.43645456
2024,December,Medium Duration Fund,14.0,212130.0,1443.95811316,2020.4394825,-576.481369340001,25091.17352754,25265.03073189
2024,December,Medium to Long Duration Fund,13.0,102398.0,284.12443064,132.61288104,151.5115496,11690.22824583,11664.3915849
2024,December,Long Duration Fund,11.0,88502.0,922.45729827,242.33812016,680.11917811,20241.53355937,19980.52117648
2024,December,Dynamic Bond Fund,22.0,223158.0,750.49889428,1200.6094138,-450.110519520001,35276.88955557,35555.08183758
2024,December,Corporate Bond Fund,21.0,529188.0,11524.75326323,12345.20398092,-820.450717690001,171243.01613969,171507.17345537
2024,December,Credit Risk Fund,14.0,184077.0,45.5043837,401.13364321,-355.62925951,20746.49853007,20862.22465466
2024,December,Banking and PSU Fund,22.0,237444.0,1731.07100418,2069.84831141,-338.777307230001,78296.73934976,78244.39399367
2024,December,Gilt Fund,21.0,208995.0,2572.12935455,2228.8127598,343.316594749998,42233.73561282,42516.77699128
2024,December,Gilt Fund with 10 year constant duration,5.0,35849.0,367.90201042,646.91734689,-279.01533647,4832.06781798,5071.31844613
2024,December,Floater Fund,12.0,198785.0,1672.40243037,3155.1838261,-1482.78139573,51417.02158325,52065.29605114
2024,December,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),317.0,6824169.0,1109280.601795439,1236433.2326923602,-127152.63089692008,1567477.28046344,1698139.6037142004
2024,December,Multi Cap Fund,29.0,8858996.0,5704.1494335,2629.03579928,3075.11363422,180798.64346311,182230.5822465
2024,December,Large Cap Fund,32.0,15529618.0,5178.82722312,3167.84737185,2010.97985127,358671.87699694,366104.25100778
2024,December,Large & Mid Cap Fund,31.0,11329719.0,6202.24599647,2390.43585166,3811.81014481001,270774.49004254,273845.68246643
2024,December,Mid Cap Fund,29.0,19729172.0,8803.6638307,3710.43936901,5093.22446169,399784.16924957,401252.21584052
2024,December,Small Cap Fund,29.0,24035920.0,8470.13001313,3802.43247195,4667.69754118,329245.31121821,332952.23152012
2024,December,Dividend Yield Fund,10.0,1171677.0,554.227148080001,277.03732081,277.189827270001,31554.41314172,32205.64616119
2024,December,Value Fund/Contra Fund,23.0,7999203.0,3104.76416824,1590.89343805,1513.87073019,188290.38787083,191262.6245311
2024,December,Focused Fund,28.0,5159573.0,1898.32908083,1442.53213817,455.796942659999,146287.54660108,148931.46291712
2024,December,Sectoral/Thematic Funds,202.0,29848837.0,22127.88932329,6796.35192609,15331.5373972,472698.0783098,472461.77791635
2024,December,ELSS,42.0,16839209.0,2000.83787521,1812.85426897,187.983606239997,241311.28658847,246087.75668562
2024,December,Flexi Cap Fund,39.0,16994903.0,8070.87124575,3340.16317415,4730.7080716,438132.38942687,442761.36625851
2024,December,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),494.0,157496827.0,72115.93533832,30960.02312999,41155.91220833001,3057548.59290914,3090095.59755124
2024,December,Conservative Hybrid Fund,18.0,546180.0,391.45850443,561.56296734,-170.10446291,28460.12430325,28651.32037142
2024,December,Balanced Hybrid Fund/Aggressive Hybrid Fund,31.0,5706104.0,2480.7826504,2153.15334052,327.629309880002,221192.28815488,224944.03808036
2024,December,Dynamic Asset Allocation/Balanced Advantage Fund,34.0,5055258.0,4441.64003236,2845.52319852,1596.11683383999,285622.00122472,288317.45317232
2024,December,Multi Asset Allocation Fund,27.0,2846417.0,3798.56662897,1223.84751797,2574.719111,103320.90935774,109198.35586211
2024,December,Arbitrage Fund,31.0,573073.0,19722.78680859,20131.88140055,-409.094591959991,196063.65787448,236722.83433074
2024,December,Equity Savings Fund,22.0,470610.0,2166.77521964,1716.26333011,450.511889530004,41876.73845144,43696.01963382
2024,December,Sub Total - III (i+ii+iii+iv+v+vi),163.0,15197642.0,33002.009844390006,28632.23175501,4369.7780893800045,876535.7193665099,931530.02145077
2024,December,Retirement Fund,29.0,2982418.0,335.15027715,202.5986999,132.55157725,30127.99959432,30611.16402718
2024,December,Childrens Fund,12.0,3049707.0,266.61042112,65.7651424200001,200.8452787,22728.07389868,22829.33662427
2024,December,Sub Total - IV (i+ii),41.0,6032125.0,601.76069827,268.3638423200001,333.39685595000003,52856.073493,53440.50065145
2024,December,Index Funds,282.0,12545582.0,9170.32756998,4384.36347667,4785.96409331,275077.20275648,277090.89061462
2024,December,GOLD ETF,18.0,6405088.0,885.461158200002,245.3017276,640.159430600002,44595.6018686,44342.33164528
2024,December,Other ETFs,216.0,18596766.0,15828.86253643,20387.19510691,-4558.33257047999,765375.19197987,784169.41609338
2024,December,Fund of funds investing overseas,54.0,1371852.0,315.79525601,399.24085463,-83.4455986200005,26612.78479174,27085.37262629
2024,December,Sub Total - V (i+ii+iii+iv),570.0,38919288.0,26200.44652062,25416.10116581,784.3453548100119,1111660.7813966898,1132688.01097957
2024,December,Total A-Open ended Schemes,1585.0,224470051.0,1241200.754197039,1321709.9525854902,-80509.19838845005,6666078.44762878,6905893.73434723
2024,December,Fixed Term Plan,80.0,68115.0,208.71,0.0,208.71,15967.31499025,15910.8739132
2024,December,Capital Protection Oriented Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,December,Infrastructure Debt Fund,4.0,30.0,0.0,0.0,0.0,1093.212334,1090.04692
2024,December,Other Debt Scheme,1.0,195809.0,17.66,51.73,-34.07,5419.88,5480.71
2024,December,Sub Total (i+ii+iii+iv),85.0,263954.0,226.37,51.73,174.64,22480.40732425,22481.6308332
2024,December,ELSS,18.0,267317.0,0.0,19.75404824,-19.75404824,4372.36599463,4462.85761441
2024,December,Other Equity Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,December,Sub Total (i+ii),18.0,267317.0,0.0,19.75404824,-19.75404824,4372.36599463,4462.85761441
2024,December,Total B -Close ended Schemes,103.0,531271.0,226.37,71.48404823999999,154.88595176,26852.77331888,26944.48844761
2024,December,Total C Interval Schemes,12.0,2223.0,0.0102,0.26279999999997,-0.25259999999997,100.8961,120.8295
2024,December,Grand Total,1700.0,225003545.0,1241427.134397039,1321781.69943373,-80354.56503669005,6693032.11704766,6932959.05229484
2020,February,Overnight Fund,30.0,47900.0,388612.2100441579,390085.9196049443,-1473.709560786374,53283.34310473859,51906.75974000069
2020,February,Liquid Fund,40.0,1797938.0,352094.67216443084,395920.09843110666,-43825.426266675815,443108.3345730552,494144.9096971248
2020,February,Ultra Short Duration Fund,29.0,702191.0,15921.587483690411,15961.764413123545,-40.17692943313159,100964.63397573624,101793.84182780272
2020,February,Low Duration Fund,26.0,991397.0,17037.310958936243,13885.225438226727,3152.0855207095155,100987.06310811582,98890.26439608408
2020,February,Money Market Fund,19.0,358634.0,18694.185902754223,16141.06160786806,2553.124294886162,84129.51703778016,83464.29794767305
2020,February,Short Duration Fund,28.0,367453.0,8173.921677274731,4098.19237567265,4075.729301602081,104679.15338111288,102576.85598752796
2020,February,Medium Duration Fund,17.0,225742.0,952.428282728576,788.2254979940008,164.2027847345753,31032.81387316529,30783.045122891952
2020,February,Medium to Long Duration Fund,14.0,108713.0,400.84584478532975,93.17364671728956,307.6721980680402,10350.231548599424,10178.175553548988
2020,February,Long Duration Fund,2.0,25986.0,86.52955949000005,8.775774025000004,77.75378546500005,1599.8902590951066,1533.988996665329
2020,February,Dynamic Bond Fund,29.0,218577.0,444.1736563255681,429.27243206,14.90122426556809,18987.40350588264,18886.06644970197
2020,February,Corporate Bond Fund,20.0,383428.0,5109.907774764972,2268.9509201950023,2840.956854569969,85262.92524773897,83646.22449878287
2020,February,Credit Risk Fund,22.0,484554.0,962.162748530799,1598.963808377997,-636.8010598471983,61837.66463753741,61911.50292878143
2020,February,Banking and PSU Fund,19.0,171809.0,6665.690163277504,3460.497894045102,3205.1922692324024,78603.28184645787,77407.93444248065
2020,February,Gilt Fund,21.0,104727.0,238.20358795387887,394.6967730892084,-156.49318513532944,8465.935533310989,8491.231374142386
2020,February,Gilt Fund with 10 year constant duration,4.0,32680.0,64.803033744,16.163936842,48.639096902000006,852.4973435670486,815.3892042123547
2020,February,Floater Fund,7.0,166681.0,3789.55515560964,2036.7610644450035,1752.7940911646365,38179.73214176415,37498.82581116028
2020,February,Sub Total - I (1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16),327.0,6188410.0,819248.1880384546,847187.7436187324,-27939.5555802779,1222324.4211176576,1263929.3139785817
2020,February,Multi Cap Fund,35.0,9144004.0,4096.656225725288,2471.7491432990428,1624.907082426245,148861.9695035388,156974.12228278889
2020,February,Large Cap Fund,30.0,9831790.0,4232.817086717063,2626.05678896483,1606.7602977522329,146316.78038504574,154834.67701816166
2020,February,Large & Mid Cap Fund,27.0,4690989.0,1824.839041173244,1013.6045453222724,811.2344958509711,56764.120347658725,59415.02854223677
2020,February,Mid Cap Fund,26.0,6419805.0,3249.067874634111,1797.9142254865235,1451.1536491475872,89022.7964019812,92246.15424114754
2020,February,Small Cap Fund,23.0,5103771.0,2710.086467332596,1212.0601143089116,1498.0263530236844,50967.13548252293,52601.51805322404
2020,February,Dividend Yield Fund,6.0,472109.0,25.182428053000024,65.99918264799999,-40.81675459499996,4114.5399420780495,4387.328614463131
2020,February,Value Fund/Contra Fund,18.0,4148361.0,1014.0350701196984,1435.0435847894914,-421.0085146697929,51199.75180826381,55010.922506248426
2020,February,Focused Fund,22.0,3479625.0,2360.17479854,893.6794431504477,1466.495355389552,49312.61720648422,51167.783723503
2020,February,Sectoral/Thematic Funds,100.0,6507979.0,3499.0343431198216,1571.292997166489,1927.7413459533327,63912.71190438965,66884.10764452443
2020,February,ELSS,43.0,12184832.0,1772.691907489594,901.3711111207977,871.3207963687964,96565.3443453192,101973.79707275987
2020,February,Sub Total - II (17+18+19+20+21+22+23+24+25+26),330.0,61983265.0,24784.58524290441,13988.771136256806,10795.81410664761,757037.7673272823,795495.4396990577
2020,February,Conservative Hybrid Fund,22.0,390996.0,93.44902716244246,362.764873726579,-269.31584656413656,12433.394759024535,12695.98085024937
2020,February,Balanced Hybrid Fund/Aggressive Hybrid Fund,33.0,5280352.0,2562.0106348941044,3744.390581242697,-1182.379946348592,126575.14151726555,133850.248239185
2020,February,Dynamic Asset Allocation/Balanced Advantage,22.0,2622231.0,2640.2432805735843,2285.5863188389994,354.6569617345849,93916.05028359852,98466.89354270523
2020,February,Multi Asset Allocation,7.0,613535.0,326.6947011770003,303.1218175137674,23.572883663232915,10852.821767190444,13298.690448708574
2020,February,Arbitrage Fund,25.0,302989.0,5361.5748882935,5740.756243514603,-379.1813552211024,85360.39727157174,87044.79120157157
2020,February,Equity Savings,23.0,334284.0,140.7669388704112,694.001238636999,-553.2342997665878,13436.218860351935,14172.681397698923
2020,February,Sub Total - III (27+28+29+30+31+32),132.0,9544387.0,11124.739470971042,13130.621073473643,-2005.881602502601,342574.0244590028,359529.28568011866
2020,February,Retirement Fund,24.0,2544162.0,187.2040023300005,146.03089602900013,41.173106301000416,10088.250749768287,10447.27546919428
